file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf50-0170.cnf,uuf50-218,UNSAT,UNSAT,True,0.1193,218,44,46,45,625,1390,840,733,2970,2970.0,313531.0,4.752,PASS,False,0.0,UNSAT,0.006207,SAT,0.003851,UNSAT
uuf50-0171.cnf,uuf50-218,UNSAT,UNSAT,True,0.1926,218,86,100,87,1192,2620,1619,752,5037,5037.0,613422.0,4.225671140939597,PASS,False,0.0,UNSAT,0.004463,SAT,0.005698,UNSAT
uuf50-0172.cnf,uuf50-218,UNSAT,UNSAT,True,0.1232,218,40,46,41,532,1203,745,708,2668,2668.0,300174.0,5.015037593984962,PASS,False,0.0,UNSAT,0.004289,SAT,0.004497,UNSAT
uuf50-0173.cnf,uuf50-218,UNSAT,UNSAT,True,0.1775,218,65,72,66,859,1938,1214,728,3905,3905.0,497826.0,4.545983701979045,PASS,False,0.0,UNSAT,0.004885,SAT,0.003965,UNSAT
uuf50-0174.cnf,uuf50-218,UNSAT,UNSAT,True,0.1262,218,50,59,51,666,1508,933,722,3181,3181.0,353395.0,4.776276276276277,PASS,False,0.0,UNSAT,0.004789,SAT,0.003465,UNSAT
uuf50-0175.cnf,uuf50-218,UNSAT,UNSAT,True,0.1899,218,61,70,62,799,1841,1146,755,3758,3758.0,568320.0,4.703379224030037,PASS,False,0.0,UNSAT,0.004702,SAT,0.002749,UNSAT
uuf50-0176.cnf,uuf50-218,UNSAT,UNSAT,True,0.174,218,58,70,59,842,1884,1157,741,3799,3799.0,436208.0,4.51187648456057,PASS,False,0.0,UNSAT,0.00439,SAT,0.005296,UNSAT
uuf50-0177.cnf,uuf50-218,UNSAT,UNSAT,True,0.1569,218,60,72,61,751,1635,1002,745,3402,3402.0,413754.0,4.529960053262317,PASS,False,0.01,UNSAT,0.005139,SAT,0.004547,UNSAT
uuf50-0178.cnf,uuf50-218,UNSAT,UNSAT,True,0.1395,218,41,47,42,698,1511,883,709,3110,3110.0,356493.0,4.455587392550143,PASS,False,0.0,UNSAT,0.005163,SAT,0.005363,UNSAT
uuf50-0179.cnf,uuf50-218,UNSAT,UNSAT,True,0.1721,218,68,79,69,917,2034,1263,790,4105,4105.0,498572.0,4.476553980370774,PASS,False,0.0,UNSAT,0.004676,SAT,0.00504,UNSAT
